skill_match_percentage,critical_skill_match_percentage,missing_skills_count,critical_missing_skills_count,optional_skill_match_percentage,project_relevance_score,certification_relevance_score,internship_relevance_score,resume_completeness_score,keyword_match_score,role_category_match_score,readiness_label
69,61,15,2,100,69,83,92,62,57,68,Moderately Ready
35,50,18,12,90,39,40,55,41,58,37,Needs Improvement
76,37,9,6,17,76,67,89,64,78,47,Moderately Ready
65,79,14,12,62,61,34,36,80,73,75,Moderately Ready
69,38,15,2,56,67,34,54,42,45,55,Moderately Ready
63,74,19,10,89,44,54,34,79,77,44,Moderately Ready
93,66,3,0,22,62,87,100,70,71,66,Highly Ready
35,39,12,10,33,16,19,28,24,16,26,Not Ready Yet
41,39,15,0,20,8,22,0,43,20,24,Not Ready Yet
60,51,1,7,30,69,64,82,82,53,45,Moderately Ready
61,57,4,0,16,79,75,94,46,61,77,Moderately Ready
73,90,0,12,46,65,47,58,77,78,68,Moderately Ready
14,19,12,12,82,41,9,24,39,44,53,Not Ready Yet
63,50,10,9,32,55,31,56,43,44,57,Moderately Ready
97,78,0,0,65,91,58,60,68,83,71,Highly Ready
72,78,0,4,99,74,69,97,73,64,100,Highly Ready
78,49,17,5,15,75,73,78,88,57,58,Moderately Ready
47,50,13,12,39,16,44,57,59,45,51,Not Ready Yet
31,30,9,12,3,31,34,16,14,52,27,Not Ready Yet
47,18,15,6,54,0,30,30,29,17,26,Not Ready Yet
47,30,14,6,23,51,63,46,84,28,55,Needs Improvement
65,96,0,0,56,87,65,65,73,69,78,Highly Ready
38,27,12,0,96,26,47,20,40,37,44,Not Ready Yet
79,82,11,2,66,72,67,76,64,71,84,Moderately Ready
70,100,14,7,31,76,51,100,97,72,69,Highly Ready
70,56,8,8,0,76,40,57,88,63,71,Moderately Ready
26,55,11,9,72,55,6,18,49,57,27,Moderately Ready
62,80,5,0,57,89,91,54,93,89,75,Highly Ready
11,19,6,12,10,0,24,26,61,45,27,Not Ready Yet
1,20,8,4,63,50,28,46,36,16,30,Not Ready Yet
97,57,0,7,73,73,66,53,70,64,78,Highly Ready
29,40,20,6,95,0,4,14,36,13,18,Not Ready Yet
25,45,4,0,11,13,26,43,59,43,23,Needs Improvement
97,58,0,0,100,79,79,59,91,73,87,Highly Ready
82,62,8,6,49,85,72,92,79,77,80,Moderately Ready
12,57,11,0,11,27,26,25,83,32,34,Needs Improvement
63,18,3,3,31,28,32,23,51,41,30,Needs Improvement
76,63,13,0,92,45,51,100,87,95,95,Highly Ready
77,32,3,8,27,85,51,73,43,84,32,Moderately Ready
24,36,7,11,17,54,37,57,68,30,71,Needs Improvement
38,47,4,10,7,40,32,62,44,31,66,Needs Improvement
63,44,8,4,59,73,69,28,53,77,56,Moderately Ready
72,60,19,0,0,67,33,62,76,56,79,Moderately Ready
9,44,9,12,44,37,11,24,44,48,31,Not Ready Yet
100,88,20,0,28,62,50,100,70,61,68,Highly Ready
61,11,9,0,100,65,15,50,68,42,34,Needs Improvement
78,67,10,0,85,82,59,56,82,71,100,Highly Ready
53,57,0,0,75,88,56,19,40,56,73,Moderately Ready
54,73,2,0,93,52,54,61,58,54,55,Moderately Ready
54,70,0,1,89,43,83,53,57,47,63,Moderately Ready
49,63,4,0,50,58,71,57,58,75,56,Moderately Ready
72,68,3,7,72,73,100,74,89,100,94,Highly Ready
32,26,11,8,20,0,29,35,41,49,36,Not Ready Yet
28,22,8,2,24,24,9,3,28,7,26,Not Ready Yet
79,65,13,2,94,85,57,38,52,61,38,Moderately Ready
35,100,18,9,52,67,68,88,63,47,71,Moderately Ready
44,8,20,11,16,14,21,5,17,32,41,Not Ready Yet
88,94,2,11,67,92,100,75,90,80,77,Highly Ready
55,60,15,3,100,15,75,46,65,57,51,Needs Improvement
17,34,17,12,2,7,41,1,19,31,52,Not Ready Yet
74,56,2,4,100,66,25,37,71,49,28,Moderately Ready
68,100,0,1,100,79,88,49,64,88,83,Highly Ready
0,24,15,9,55,13,26,22,32,42,31,Not Ready Yet
77,38,13,0,47,59,46,48,57,47,88,Moderately Ready
71,51,0,0,0,79,76,91,54,82,62,Moderately Ready
49,66,0,0,86,86,52,56,89,66,88,Moderately Ready
59,61,3,0,54,72,84,78,52,65,75,Needs Improvement
34,21,20,9,69,26,26,44,73,47,77,Needs Improvement
93,56,1,6,76,100,53,66,98,92,100,Highly Ready
92,87,7,6,20,96,60,82,80,64,96,Highly Ready
7,26,2,0,61,27,21,33,9,49,51,Not Ready Yet
58,14,8,10,19,58,8,24,45,33,50,Needs Improvement
65,98,2,5,61,59,100,42,100,75,90,Highly Ready
52,50,9,0,21,58,32,22,38,33,54,Needs Improvement
47,64,0,0,6,91,63,59,80,78,44,Moderately Ready
96,71,0,11,76,52,88,22,94,48,45,Moderately Ready
66,74,3,4,20,54,89,19,100,63,79,Needs Improvement
56,28,4,12,24,58,65,25,69,56,27,Needs Improvement
83,73,0,0,64,63,60,52,67,84,68,Moderately Ready
32,28,9,5,67,49,53,41,53,53,55,Needs Improvement
35,22,20,10,72,25,71,46,58,38,57,Needs Improvement
74,71,11,0,71,100,72,77,86,77,76,Highly Ready
78,95,0,0,38,68,79,98,71,69,96,Highly Ready
37,27,11,12,56,43,58,23,83,65,29,Needs Improvement
100,55,4,0,23,96,69,93,90,77,66,Highly Ready
18,32,12,0,53,44,41,54,24,45,9,Not Ready Yet
47,33,15,12,98,42,57,47,60,36,54,Needs Improvement
88,84,0,0,22,82,71,82,99,94,100,Highly Ready
38,13,5,1,0,36,48,25,58,26,23,Not Ready Yet
50,20,17,12,45,39,37,14,55,37,37,Not Ready Yet
55,57,0,0,100,71,48,43,57,43,74,Needs Improvement
37,63,4,5,95,24,1,4,37,45,46,Needs Improvement
71,37,0,0,8,90,44,55,64,63,89,Moderately Ready
5,21,15,6,16,49,30,8,22,18,60,Not Ready Yet
73,53,4,0,41,84,61,85,85,95,71,Highly Ready
87,71,13,0,11,83,71,48,87,51,75,Moderately Ready
59,100,0,0,58,100,85,81,95,78,67,Highly Ready
46,44,3,4,77,45,40,46,60,22,63,Needs Improvement
50,65,5,12,91,60,24,26,56,26,65,Needs Improvement
92,82,3,0,47,83,75,17,50,37,43,Moderately Ready
45,42,2,6,93,45,27,68,73,28,47,Needs Improvement
38,42,0,5,81,53,56,62,61,54,53,Needs Improvement
40,13,10,11,30,34,48,56,61,33,54,Needs Improvement
58,32,17,0,100,68,33,45,71,79,23,Needs Improvement
58,48,7,10,78,41,25,33,74,51,28,Needs Improvement
39,57,5,0,13,43,71,57,46,32,44,Needs Improvement
10,34,17,12,12,51,36,24,35,22,20,Not Ready Yet
80,94,3,0,95,76,100,91,90,81,59,Highly Ready
84,90,0,0,84,69,100,100,97,86,75,Highly Ready
40,55,19,0,99,70,42,0,51,30,53,Needs Improvement
36,0,18,12,92,32,24,8,27,15,14,Not Ready Yet
55,25,9,0,100,36,52,40,73,79,47,Needs Improvement
48,9,20,12,64,20,30,3,65,40,35,Not Ready Yet
88,78,0,0,79,52,37,85,65,45,66,Moderately Ready
35,13,15,1,9,37,25,10,26,16,52,Not Ready Yet
52,48,0,12,72,19,52,43,60,49,52,Needs Improvement
74,36,20,0,12,64,53,48,76,65,60,Moderately Ready
62,29,13,0,57,25,39,69,52,85,58,Needs Improvement
68,84,2,6,44,61,79,39,46,77,55,Moderately Ready
61,47,19,5,47,68,45,63,79,60,63,Moderately Ready
21,30,16,12,56,33,11,9,20,27,43,Not Ready Yet
47,69,3,12,67,40,70,52,72,73,62,Moderately Ready
61,62,5,0,0,70,22,37,97,72,41,Moderately Ready
52,43,5,6,62,30,19,71,58,48,23,Needs Improvement
23,29,16,0,41,32,14,17,44,29,15,Not Ready Yet
28,23,2,1,84,46,41,35,36,39,36,Needs Improvement
26,30,4,12,19,9,30,8,28,27,46,Not Ready Yet
73,96,0,0,23,100,80,55,73,77,90,Highly Ready
45,37,20,12,61,9,7,12,5,39,5,Not Ready Yet
38,37,15,6,38,26,61,33,49,39,42,Needs Improvement
10,44,11,11,14,26,48,38,17,15,32,Not Ready Yet
27,47,14,7,82,10,26,22,38,33,33,Not Ready Yet
59,100,13,0,9,74,43,75,52,60,97,Highly Ready
40,22,0,12,71,33,21,18,34,1,19,Not Ready Yet
33,24,16,9,32,26,27,23,36,45,6,Not Ready Yet
83,91,0,12,23,99,73,95,60,90,82,Highly Ready
47,30,20,12,58,32,10,6,51,48,31,Not Ready Yet
93,60,0,0,64,59,86,96,86,81,82,Highly Ready
100,53,7,3,61,57,58,53,100,76,74,Highly Ready
27,26,3,12,6,40,31,29,25,45,43,Not Ready Yet
48,21,19,12,64,54,30,64,48,49,61,Needs Improvement
14,0,17,12,37,28,38,39,45,13,37,Not Ready Yet
52,96,0,0,91,72,59,81,79,65,78,Highly Ready
100,48,0,12,63,56,57,100,78,83,83,Highly Ready
3,25,15,8,2,22,14,32,24,26,37,Not Ready Yet
54,34,20,2,89,38,26,35,31,56,48,Needs Improvement
48,44,20,0,46,60,24,67,51,61,25,Needs Improvement
24,70,13,4,39,30,53,34,55,23,71,Needs Improvement
40,49,4,4,12,80,45,71,76,66,82,Moderately Ready
45,11,20,3,86,9,45,35,34,45,49,Not Ready Yet
46,75,19,0,48,64,79,38,73,79,79,Moderately Ready
73,82,0,0,66,65,25,33,78,58,83,Moderately Ready
56,41,0,0,22,62,90,79,53,36,90,Moderately Ready
85,61,2,3,68,54,54,56,53,62,61,Moderately Ready
77,47,3,1,41,64,58,60,52,53,67,Moderately Ready
62,22,18,0,23,26,49,58,74,42,73,Needs Improvement
38,59,0,12,44,63,20,18,60,51,39,Moderately Ready
64,58,2,12,94,56,65,71,60,54,75,Needs Improvement
41,56,13,1,47,15,65,23,60,34,63,Needs Improvement
64,49,7,12,100,40,55,57,45,65,57,Moderately Ready
31,20,16,0,95,36,50,5,32,69,33,Needs Improvement
76,68,0,0,78,100,59,50,74,100,79,Highly Ready
74,40,10,8,0,52,71,50,100,53,75,Moderately Ready
10,8,8,12,9,4,25,14,18,30,31,Not Ready Yet
69,86,2,3,11,56,36,39,72,68,82,Moderately Ready
61,34,17,9,80,46,64,18,45,32,47,Needs Improvement
38,39,18,5,70,62,3,15,53,15,58,Not Ready Yet
66,70,4,10,59,74,72,28,80,61,84,Moderately Ready
78,59,9,12,77,84,68,55,89,93,82,Highly Ready
34,47,6,12,46,48,10,34,19,15,15,Not Ready Yet
37,53,0,12,96,38,20,36,57,41,44,Needs Improvement
50,39,8,10,95,63,70,48,80,67,85,Moderately Ready
44,50,15,12,48,20,32,27,71,44,43,Needs Improvement
64,65,3,12,48,53,10,40,57,46,45,Needs Improvement
44,61,12,5,10,85,60,31,58,55,50,Moderately Ready
30,28,20,12,87,54,14,18,13,58,20,Not Ready Yet
79,63,7,10,25,57,94,29,53,74,42,Moderately Ready
23,19,18,12,48,36,3,44,62,29,38,Not Ready Yet
62,71,0,2,86,87,86,49,67,69,91,Highly Ready
68,71,0,0,56,46,28,89,81,48,98,Moderately Ready
15,40,14,8,35,3,24,31,58,17,31,Not Ready Yet
74,42,0,12,61,33,72,38,54,84,49,Moderately Ready
98,74,0,3,39,91,90,50,73,82,83,Highly Ready
15,54,16,12,81,28,11,45,56,51,55,Not Ready Yet
91,72,5,0,19,62,81,46,71,85,62,Highly Ready
82,83,7,0,81,77,41,89,79,81,59,Highly Ready
54,57,2,4,0,51,76,80,52,68,91,Moderately Ready
47,53,9,0,90,79,43,75,78,64,54,Moderately Ready
83,65,0,12,68,78,93,59,68,80,100,Highly Ready
35,22,3,12,29,44,36,49,43,35,27,Not Ready Yet
38,54,17,0,52,32,22,48,43,61,24,Needs Improvement
96,92,0,0,9,89,100,73,70,84,65,Highly Ready
20,29,20,5,45,35,8,38,35,46,7,Not Ready Yet
30,59,11,10,100,23,49,28,67,31,32,Needs Improvement
27,24,18,12,45,18,3,12,23,65,37,Not Ready Yet
74,100,3,0,93,68,42,56,97,86,78,Highly Ready
34,21,13,12,88,26,53,52,34,38,36,Needs Improvement
78,59,0,0,90,79,83,69,90,90,73,Highly Ready
61,50,5,12,38,39,43,28,77,49,61,Needs Improvement
24,24,20,5,24,50,31,31,24,14,26,Not Ready Yet
62,40,19,6,17,53,36,53,57,55,30,Needs Improvement
51,87,7,0,78,57,52,67,81,79,75,Moderately Ready
49,51,16,12,80,35,21,53,70,41,44,Needs Improvement
27,30,7,0,85,53,44,71,48,62,56,Needs Improvement
49,46,10,2,85,43,30,33,70,66,27,Needs Improvement
75,67,8,0,87,47,100,45,83,50,93,Highly Ready
28,20,19,5,62,17,42,24,8,28,32,Not Ready Yet
31,58,4,11,47,58,33,17,71,39,61,Needs Improvement
48,55,9,12,79,55,28,15,51,35,40,Needs Improvement
52,47,0,0,88,75,26,70,88,46,60,Moderately Ready
61,68,5,1,3,68,54,46,88,36,87,Highly Ready
28,47,3,0,100,5,24,20,40,27,42,Not Ready Yet
71,50,20,1,50,70,33,16,41,26,66,Needs Improvement
74,74,0,0,53,65,48,84,67,62,74,Moderately Ready
17,1,8,0,93,14,0,45,16,2,61,Needs Improvement
66,77,15,0,28,57,61,88,87,75,74,Highly Ready
8,14,14,12,49,26,10,24,35,43,29,Not Ready Yet
77,44,3,6,8,76,45,52,76,91,85,Moderately Ready
30,10,0,2,4,28,56,71,53,38,27,Needs Improvement
30,29,10,0,6,31,16,34,65,56,37,Needs Improvement
64,54,13,3,45,100,33,70,55,65,60,Moderately Ready
43,26,12,9,67,34,59,10,29,23,36,Needs Improvement
82,84,13,11,16,76,73,55,89,66,64,Highly Ready
92,83,8,6,18,81,92,88,62,82,79,Highly Ready
41,53,0,1,50,71,87,70,76,64,73,Moderately Ready
23,29,8,12,5,3,22,52,43,35,34,Not Ready Yet
19,53,10,7,71,40,48,32,73,27,31,Needs Improvement
83,62,9,1,28,53,77,34,59,63,72,Moderately Ready
35,14,4,6,31,41,49,68,69,54,40,Needs Improvement
71,100,0,4,5,100,95,78,69,100,82,Highly Ready
84,96,0,9,68,99,100,94,62,76,61,Highly Ready
54,47,14,1,68,58,21,58,79,29,53,Needs Improvement
26,75,4,3,74,46,61,46,49,74,49,Needs Improvement
67,31,4,0,8,31,79,46,65,32,48,Moderately Ready
32,56,12,12,20,61,84,42,94,47,77,Moderately Ready
82,100,6,4,44,100,80,100,95,83,89,Highly Ready
55,38,0,0,100,84,59,45,63,56,63,Moderately Ready
8,12,19,0,84,7,0,5,46,34,31,Not Ready Yet
67,63,11,3,25,56,17,31,28,40,62,Needs Improvement
76,97,0,8,69,100,72,51,80,85,68,Highly Ready
29,22,13,6,31,50,54,73,59,46,30,Needs Improvement
56,57,2,11,17,74,75,42,60,51,75,Moderately Ready
71,76,7,1,3,90,50,75,52,48,77,Moderately Ready
34,51,1,6,49,44,43,56,33,24,28,Needs Improvement
26,45,2,11,51,31,32,72,37,47,18,Needs Improvement
54,47,19,12,18,51,50,22,67,28,25,Needs Improvement
47,46,2,4,5,53,39,48,58,43,64,Needs Improvement
74,78,1,0,8,37,47,18,93,37,45,Needs Improvement
43,17,20,0,15,8,38,36,55,39,16,Not Ready Yet
38,1,5,10,80,0,4,0,25,48,31,Not Ready Yet
97,69,9,0,34,95,52,95,90,84,67,Highly Ready
75,37,20,0,53,49,65,64,49,84,34,Moderately Ready
87,100,7,0,43,84,79,91,100,100,90,Highly Ready
81,93,14,6,32,90,69,99,81,79,100,Highly Ready
30,33,10,7,15,42,41,20,76,67,47,Needs Improvement
32,42,0,10,78,48,36,47,45,64,38,Needs Improvement
69,78,7,12,67,72,47,52,82,52,44,Moderately Ready
80,80,9,0,72,86,72,81,100,100,70,Highly Ready
9,32,20,2,76,21,0,42,37,46,44,Not Ready Yet
38,20,15,12,75,42,17,18,40,22,6,Not Ready Yet
100,100,3,0,9,75,100,43,51,93,56,Highly Ready
1,22,20,10,9,10,47,28,26,60,28,Not Ready Yet
49,6,13,1,34,38,30,15,28,10,59,Not Ready Yet
84,60,0,0,28,82,79,94,91,88,100,Highly Ready
13,21,12,12,100,15,42,11,32,20,28,Not Ready Yet
54,90,0,0,47,80,55,91,52,56,66,Moderately Ready
52,42,0,3,8,84,54,30,80,71,54,Moderately Ready
91,86,15,0,62,61,59,67,97,88,68,Highly Ready
100,97,11,0,23,69,100,100,79,63,94,Highly Ready
52,69,9,0,44,62,43,66,45,78,67,Moderately Ready
68,80,16,12,11,70,62,86,57,84,47,Moderately Ready
43,80,4,7,99,70,25,76,59,57,73,Needs Improvement
24,17,20,0,57,9,19,12,43,4,4,Not Ready Yet
68,65,19,9,64,62,73,77,70,71,72,Moderately Ready
57,90,0,0,61,70,88,61,87,60,74,Highly Ready
25,17,8,5,89,34,3,12,30,39,59,Not Ready Yet
44,71,4,7,63,47,66,58,79,52,46,Moderately Ready
80,55,0,0,87,44,43,70,41,58,35,Needs Improvement
78,98,0,0,80,58,50,69,97,85,100,Highly Ready
48,42,7,7,47,58,41,6,74,31,44,Needs Improvement
57,81,0,3,81,63,59,46,37,65,67,Moderately Ready
12,25,20,3,100,15,8,23,58,21,14,Not Ready Yet
60,25,12,3,33,49,48,57,44,48,51,Needs Improvement
51,84,20,0,95,71,60,72,59,40,52,Moderately Ready
78,80,11,4,60,71,52,100,64,72,83,Highly Ready
96,70,0,2,43,90,61,100,53,48,95,Highly Ready
10,40,3,12,82,46,67,33,69,65,71,Needs Improvement
98,94,0,0,75,80,88,61,76,75,57,Highly Ready
72,83,0,0,0,68,72,52,78,90,65,Highly Ready
41,19,15,6,14,27,37,59,29,39,61,Needs Improvement
93,74,20,0,16,72,62,51,100,78,89,Highly Ready
66,51,5,0,67,79,40,65,37,52,87,Moderately Ready
61,41,3,12,76,59,53,63,39,42,45,Needs Improvement
60,90,11,0,13,49,73,100,80,63,55,Moderately Ready
75,74,13,0,88,100,93,70,98,90,85,Highly Ready
23,25,20,0,6,3,11,11,21,27,21,Not Ready Yet
84,34,0,10,73,84,72,69,87,54,86,Moderately Ready
59,61,0,0,35,81,20,91,56,73,69,Moderately Ready
81,71,0,0,27,83,71,62,80,97,73,Highly Ready
63,39,0,0,20,63,22,37,69,21,60,Moderately Ready
62,76,20,0,85,79,13,87,45,54,75,Moderately Ready
66,85,5,2,89,97,65,56,89,79,67,Highly Ready
62,83,0,0,63,65,29,66,78,60,47,Moderately Ready
59,50,7,4,61,45,41,54,85,92,42,Moderately Ready
70,71,6,0,8,71,63,31,60,65,69,Moderately Ready
64,73,6,0,41,83,30,37,68,59,67,Moderately Ready
45,26,17,0,93,24,0,6,33,0,25,Not Ready Yet
7,33,12,0,23,39,0,0,20,43,10,Not Ready Yet
43,23,15,11,54,8,0,22,28,54,20,Not Ready Yet
100,95,4,0,52,89,62,50,100,43,61,Highly Ready
91,88,13,11,0,65,50,67,78,95,97,Highly Ready
86,72,15,4,86,94,56,76,69,99,71,Highly Ready
86,47,0,3,36,72,56,73,63,79,72,Moderately Ready
82,63,4,3,54,59,70,66,92,81,91,Highly Ready
100,80,0,4,17,82,58,49,74,65,66,Highly Ready
92,63,3,0,67,69,77,80,93,56,93,Highly Ready
48,49,17,0,52,55,32,29,49,45,29,Needs Improvement
68,83,1,0,18,100,76,89,96,74,87,Highly Ready
43,32,7,0,19,46,40,78,66,44,64,Needs Improvement
49,60,10,11,73,82,56,38,68,74,63,Moderately Ready
81,49,0,5,47,72,53,45,100,88,86,Highly Ready
81,81,8,0,25,88,60,58,58,47,63,Moderately Ready
42,73,7,12,26,65,59,75,52,81,72,Moderately Ready
36,69,5,3,21,25,31,8,82,62,23,Needs Improvement
54,37,8,0,85,29,63,65,28,32,54,Not Ready Yet
92,78,16,12,67,53,70,87,75,87,90,Highly Ready
37,6,20,0,12,17,44,14,44,35,29,Not Ready Yet
100,79,0,9,40,82,67,100,100,63,81,Highly Ready
82,82,0,5,4,67,96,60,79,84,83,Highly Ready
17,10,2,6,80,10,44,48,43,34,20,Not Ready Yet
29,22,20,8,58,8,35,19,55,19,48,Not Ready Yet
58,60,5,12,88,77,100,100,100,96,83,Highly Ready
55,17,7,10,1,77,19,4,52,31,21,Needs Improvement
48,38,20,0,11,40,37,47,30,23,3,Not Ready Yet
96,98,8,2,26,73,100,73,95,83,80,Highly Ready
81,57,0,8,52,50,45,45,49,61,67,Moderately Ready
80,82,6,0,59,75,77,33,67,58,61,Moderately Ready
69,56,16,0,56,71,36,35,75,84,74,Moderately Ready
16,37,8,9,73,41,13,40,45,25,13,Needs Improvement
100,75,4,1,70,63,72,91,83,73,70,Highly Ready
48,71,20,0,47,43,57,32,47,45,44,Needs Improvement
86,61,1,3,52,57,74,70,87,85,90,Moderately Ready
76,76,0,0,8,83,95,72,79,81,91,Highly Ready
35,0,14,8,43,39,25,1,46,19,41,Not Ready Yet
64,64,20,1,22,65,58,75,93,60,49,Moderately Ready
72,52,2,0,27,76,87,43,65,67,93,Moderately Ready
87,51,0,0,47,48,16,44,63,65,65,Moderately Ready
74,44,3,5,23,25,51,54,69,56,19,Needs Improvement
50,71,16,2,20,56,45,59,27,43,36,Moderately Ready
59,57,4,10,27,52,54,59,64,27,38,Needs Improvement
37,45,7,3,61,32,42,33,77,59,51,Needs Improvement
60,100,3,5,19,72,60,71,81,52,68,Highly Ready
66,59,7,1,8,65,88,54,73,78,74,Moderately Ready
72,44,17,0,88,26,34,54,48,25,32,Needs Improvement
87,61,7,12,13,84,93,66,90,75,90,Highly Ready
59,62,6,0,0,41,62,44,94,51,73,Moderately Ready
37,21,16,4,80,67,63,37,53,32,55,Needs Improvement
86,69,6,0,80,85,86,53,71,86,59,Highly Ready
28,83,8,7,73,69,44,58,43,59,77,Moderately Ready
36,65,8,11,80,36,38,11,48,58,46,Needs Improvement
31,51,9,3,9,58,23,31,38,33,25,Needs Improvement
62,75,0,0,20,80,83,100,75,81,100,Highly Ready
30,44,20,12,67,49,0,18,40,14,18,Not Ready Yet
55,63,3,8,39,45,26,63,87,65,67,Moderately Ready
52,70,10,2,56,90,79,100,68,93,70,Highly Ready
19,36,14,12,66,15,50,2,45,22,42,Not Ready Yet
46,27,5,0,66,27,51,66,38,60,31,Needs Improvement
26,4,14,10,98,24,13,10,12,18,41,Not Ready Yet
43,29,0,12,59,37,12,67,51,26,42,Needs Improvement
16,31,20,12,74,42,25,12,22,46,22,Not Ready Yet
40,80,13,4,59,70,29,79,76,91,72,Moderately Ready
27,21,5,0,94,20,35,43,55,22,45,Not Ready Yet
59,77,8,0,43,66,51,83,74,82,52,Moderately Ready
17,62,10,8,88,31,13,31,62,56,30,Needs Improvement
89,81,7,12,78,62,84,89,68,84,64,Highly Ready
97,100,0,7,38,59,89,64,72,72,64,Highly Ready
8,25,13,11,98,24,36,25,46,41,33,Not Ready Yet
51,73,11,0,82,82,66,17,39,55,38,Moderately Ready
37,41,5,5,56,51,74,47,67,71,57,Needs Improvement
98,74,12,0,32,63,100,48,81,94,84,Highly Ready
45,38,4,0,79,41,31,37,66,40,58,Needs Improvement
31,60,0,0,21,60,78,56,62,68,48,Moderately Ready
53,95,6,3,67,45,86,59,95,77,82,Moderately Ready
43,82,2,12,97,58,54,66,64,67,62,Moderately Ready
96,100,17,9,46,77,80,84,68,89,73,Highly Ready
69,39,19,0,17,54,46,66,60,21,64,Needs Improvement
72,56,0,0,0,91,80,40,97,100,59,Highly Ready
31,0,17,12,42,27,55,1,19,44,31,Not Ready Yet
51,80,10,6,73,66,31,51,82,54,49,Moderately Ready
80,71,0,10,65,87,95,87,100,95,69,Highly Ready
83,59,13,11,73,75,68,67,76,76,86,Highly Ready
87,97,0,0,25,79,73,98,78,85,86,Highly Ready
8,27,20,11,35,44,28,43,35,24,36,Not Ready Yet
51,66,0,12,9,41,40,20,25,21,36,Needs Improvement
100,76,9,1,18,71,80,36,66,56,75,Moderately Ready
33,21,20,12,0,1,14,10,28,1,24,Not Ready Yet
26,32,16,4,30,68,22,32,45,60,54,Needs Improvement
87,86,0,8,88,94,62,81,86,58,68,Highly Ready
64,75,0,0,100,67,61,80,51,62,60,Moderately Ready
61,25,5,0,97,39,67,24,63,54,57,Needs Improvement
100,81,9,4,92,72,95,76,60,79,50,Highly Ready
58,42,0,0,97,48,61,24,61,55,62,Moderately Ready
69,91,4,3,62,66,72,77,88,87,76,Moderately Ready
77,76,4,12,18,93,60,92,96,91,92,Highly Ready
43,25,12,0,58,57,53,23,75,54,27,Needs Improvement
26,18,20,12,89,46,24,46,48,44,64,Not Ready Yet
66,64,0,0,100,72,78,58,84,77,51,Moderately Ready
55,50,2,3,67,40,17,33,34,40,47,Needs Improvement
33,38,14,2,73,37,5,26,11,38,38,Not Ready Yet
39,22,0,10,71,43,19,43,49,31,48,Not Ready Yet
89,65,4,11,15,99,61,34,83,44,73,Moderately Ready
63,41,17,7,20,47,52,19,55,53,67,Needs Improvement
63,48,4,5,33,65,61,46,65,74,88,Highly Ready
85,60,16,0,11,100,87,43,77,73,66,Highly Ready
50,27,20,12,25,58,20,33,52,35,23,Needs Improvement
23,33,15,0,36,47,61,65,71,54,59,Needs Improvement
70,86,8,10,76,64,45,82,79,76,56,Moderately Ready
60,61,3,9,51,46,25,36,67,53,40,Needs Improvement
51,77,17,12,69,80,76,47,77,55,52,Moderately Ready
50,41,3,10,30,45,36,54,57,58,64,Moderately Ready
20,33,8,0,17,16,29,37,38,28,30,Not Ready Yet
59,39,6,12,70,66,57,85,62,93,84,Moderately Ready
74,74,20,5,96,63,93,86,57,62,80,Moderately Ready
12,7,9,0,19,0,8,3,34,45,33,Not Ready Yet
26,10,13,8,29,47,7,29,43,5,32,Not Ready Yet
68,67,20,0,52,61,46,42,74,87,67,Moderately Ready
49,36,0,12,100,35,32,10,76,44,68,Needs Improvement
50,34,0,0,54,54,62,11,32,21,62,Needs Improvement
67,100,0,12,58,85,57,50,99,51,76,Highly Ready
44,51,8,0,61,54,62,75,82,68,81,Moderately Ready
83,49,18,12,0,78,77,98,84,66,68,Moderately Ready
52,65,8,2,43,58,74,75,84,42,62,Moderately Ready
100,61,0,11,30,73,97,100,73,99,95,Moderately Ready
91,38,20,0,71,47,79,53,69,48,54,Moderately Ready
53,35,0,12,89,70,88,54,74,66,63,Moderately Ready
71,86,17,12,63,84,76,50,60,80,64,Highly Ready
77,57,0,1,97,55,72,76,88,71,60,Moderately Ready
68,55,20,10,94,61,75,31,46,60,51,Moderately Ready
51,30,15,0,20,51,55,69,61,79,64,Moderately Ready
49,43,13,3,56,60,68,23,46,25,25,Needs Improvement
53,37,7,8,22,59,38,58,49,35,41,Moderately Ready
77,63,3,6,18,54,35,66,79,41,66,Moderately Ready
64,50,10,12,26,65,38,36,79,45,51,Needs Improvement
10,56,15,0,84,23,44,35,70,27,20,Needs Improvement
0,18,20,0,40,19,41,14,55,41,47,Not Ready Yet
12,18,20,0,100,50,32,38,18,46,46,Not Ready Yet
85,95,8,0,12,75,45,73,94,77,69,Highly Ready
33,43,20,0,42,21,38,41,25,50,38,Not Ready Yet
40,54,11,0,76,53,22,48,49,52,57,Needs Improvement
29,48,13,5,0,13,57,17,72,51,52,Needs Improvement
48,31,13,0,61,69,58,61,47,52,57,Moderately Ready
35,34,0,12,79,21,36,61,49,26,40,Needs Improvement
71,83,7,12,99,54,67,54,69,58,80,Moderately Ready
63,48,3,0,81,27,35,54,29,24,28,Needs Improvement
38,60,12,12,79,30,37,34,59,60,58,Moderately Ready
31,28,2,11,81,37,0,37,59,35,38,Not Ready Yet
31,36,13,5,57,51,25,38,61,40,35,Needs Improvement
60,45,8,9,96,100,22,35,77,87,58,Needs Improvement
90,94,0,2,70,100,98,45,56,68,100,Highly Ready
30,36,20,0,28,22,43,29,56,38,55,Needs Improvement
63,62,9,6,16,51,47,44,85,36,46,Needs Improvement
31,56,15,12,27,52,54,48,64,57,46,Needs Improvement
100,80,0,0,34,89,100,59,92,87,67,Highly Ready
